Host,Dopant,Eseg,fcc_facet,cn,pauly_eneg_host,pauly_eneg_dopant,diff_pauly_eneg,CEb_host,CEb_dopant,diff_CEb,diff_CEb/cn,gordy_eneg_host,gordy_eneg_dopant,diff_gordy_eneg,r_host,r_dopant,diff_r,EA_host,EA_dopant,diff_EA,IP_host,IP_dopant,diff_IP,CEb_host/CN,CEb_dopant/CN,CEb_host/sqrtCN,CEb_dopant/sqrtCN,diff_CEb/sqrtCN,CEb_host*CN,CEb_dopant*CN,diff_CEb*CN,density_host,density_dopant,diff_density,lattice_const_host,lattice_const_dopant,diff_lattice_const,dipole_polar_host,dipole_polar_dopant,diff_dipole_polar
Ir,Re,0.784,111,9,2.2,1.9,0.30000000000000027,-7.19,-7.79,0.5999999999999996,0.06666666666666662,0.0290983606557376,0.0248091603053435,0.004289200350394099,1.8,1.88,-0.07999999999999985,1.5638,0.15,1.4138000000000002,8.96702,7.83352,1.1334999999999997,-0.798888888888889,-0.8655555555555555,-2.396666666666667,-2.5966666666666667,0.19999999999999973,-64.71000000000001,-70.11,5.3999999999999915,22.42,21.02,1.4000000000000021,3.84,2.76,1.08,54.0,62.0,-8.0
Ir,Os,0.411,111,9,2.2,2.2,0.0,-7.19,-8.3,1.1100000000000003,0.12333333333333336,0.0290983606557376,0.0263565891472867,0.0027417715084509,1.8,1.85,-0.050000000000000044,1.5638,1.1,0.4638,8.96702,8.43823,0.528789999999999,-0.798888888888889,-0.9222222222222223,-2.396666666666667,-2.766666666666667,0.3700000000000001,-64.71000000000001,-74.7,9.989999999999995,22.42,22.57,-0.14999999999999858,3.84,2.74,1.0999999999999996,54.0,57.0,-3.0
Pd,Sc,0.287,100,8,2.2,1.36,0.8400000000000001,-3.74,-4.2,0.45999999999999996,0.057499999999999996,0.054166667,0.0179054054054054,0.0362612615945946,1.69,1.84,-0.15000000000000013,0.562,0.188,0.37400000000000005,8.33686,6.56149,1.7753699999999997,-0.4675,-0.525,-1.3222896808188438,-1.4849242404917498,0.16263455967290597,-29.92,-33.6,3.6799999999999997,12.02,2.99,9.03,3.89,3.31,0.5800000000000001,26.14,97.0,-70.86
Pd,Ti,0.715,100,8,2.2,1.54,0.6600000000000001,-3.74,-5.4,1.6600000000000001,0.20750000000000002,0.054166667,0.0205882352941176,0.0335784317058824,1.69,1.76,-0.07000000000000006,0.562,0.079,0.48300000000000004,8.33686,6.82812,1.5087399999999995,-0.4675,-0.675,-1.3222896808188438,-1.9091883092036783,0.5868986283848345,-29.92,-43.2,13.280000000000001,12.02,4.54,7.4799999999999995,3.89,2.95,0.94,26.14,100.0,-73.86
Pd,Co,0.252,100,8,2.2,1.88,0.3200000000000003,-3.74,-5.07,1.33,0.16625,0.054166667,0.0319819819819819,0.022184685018018103,1.69,1.52,0.16999999999999993,0.562,0.66225646,-0.10025645999999999,8.33686,7.88101,0.45584999999999987,-0.4675,-0.63375,-1.3222896808188438,-1.792515690307898,0.47022600948905424,-29.92,-40.56,10.64,12.02,8.9,3.119999999999999,3.89,2.51,1.3800000000000003,26.14,55.0,-28.86
Pd,Y,-0.433,100,8,2.2,1.22,0.9800000000000002,-3.74,-4.21,0.46999999999999975,0.05874999999999997,0.054166667,0.0162576687116564,0.0379089982883436,1.69,2.12,-0.43000000000000016,0.562,0.307,0.25500000000000006,8.33686,6.21726,2.1196,-0.4675,-0.52625,-1.3222896808188438,-1.4884597743976824,0.1661700935788386,-29.92,-33.68,3.759999999999998,12.02,4.47,7.55,3.89,3.65,0.2400000000000002,26.14,162.0,-135.86
Pd,Zr,0.681,100,8,2.2,1.33,0.8700000000000001,-3.74,-6.27,2.5299999999999994,0.3162499999999999,0.054166667,0.0181818181818181,0.0359848488181819,1.69,2.06,-0.3700000000000001,0.562,0.426,0.13600000000000007,8.33686,6.6339,1.70296,-0.4675,-0.78375,-1.3222896808188438,-2.2167797590198264,0.8944900782009826,-29.92,-50.16,20.239999999999995,12.02,6.506,5.513999999999999,3.89,3.23,0.6600000000000001,26.14,112.0,-85.86
Pd,Tc,0.877,100,8,2.2,2.1,0.10000000000000009,-3.74,-6.09,2.3499999999999996,0.29374999999999996,0.054166667,0.025390625,0.028776042,1.69,1.83,-0.14000000000000012,0.562,0.55,0.01200000000000001,8.33686,7.119381,1.217479,-0.4675,-0.76125,-1.3222896808188438,-2.153140148713037,0.8308504678941933,-29.92,-48.72,18.799999999999997,12.02,11.5,0.5199999999999996,3.89,2.74,1.15,26.14,79.0,-52.86
Pd,Ru,0.567,100,8,2.2,2.2,0.0,-3.74,-6.88,3.1399999999999997,0.39249999999999996,0.054166667,0.0231999999999999,0.0309666670000001,1.69,1.78,-0.09000000000000008,0.562,1.05,-0.488,8.33686,7.3605,0.9763599999999997,-0.4675,-0.86,-1.3222896808188438,-2.4324473272817233,1.1101576464628795,-29.92,-55.04,25.119999999999997,12.02,12.41,-0.39000000000000057,3.89,2.7,1.19,26.14,72.0,-45.86
Pd,Hf,0.854,100,8,2.2,1.3,0.9000000000000001,-3.74,-6.48,2.74,0.3425,0.054166667,0.0184210526315789,0.0357456143684211,1.69,2.08,-0.3900000000000001,0.562,0.0139999999999999,0.5480000000000002,8.33686,6.82507,1.5117899999999995,-0.4675,-0.81,-1.3222896808188438,-2.291025971044414,0.9687362902255703,-29.92,-51.84,21.92,12.02,13.31,-1.290000000000001,3.89,3.2,0.69,26.14,103.0,-76.86
Pd,Re,1.08,100,8,2.2,1.9,0.30000000000000027,-3.74,-7.79,4.05,0.50625,0.054166667,0.0248091603053435,0.0293575066946565,1.69,1.88,-0.18999999999999995,0.562,0.15,0.41200000000000003,8.33686,7.83352,0.5033399999999997,-0.4675,-0.97375,-1.3222896808188438,-2.7541809127216026,1.4318912319027588,-29.92,-62.32,32.4,12.02,21.02,-9.0,3.89,2.76,1.1300000000000003,26.14,62.0,-35.86
Pd,Os,1.06,100,8,2.2,2.2,0.0,-3.74,-8.3,4.5600000000000005,0.5700000000000001,0.054166667,0.0263565891472867,0.027810077852713302,1.69,1.85,-0.16000000000000014,0.562,1.1,-0.538,8.33686,8.43823,-0.10137000000000107,-0.4675,-1.0375,-1.3222896808188438,-2.934493141924172,1.6122034611053284,-29.92,-66.4,36.480000000000004,12.02,22.57,-10.55,3.89,2.74,1.15,26.14,57.0,-30.86
Pt,Sc,0.985,100,8,2.2,1.36,0.8400000000000001,-5.42,-4.2,-1.2199999999999998,-0.15249999999999997,0.0260162601626016,0.0179054054054054,0.008110854757196202,1.77,1.84,-0.07000000000000006,2.128,0.188,1.9400000000000002,8.95883,6.56149,2.3973400000000007,-0.6775,-0.525,-1.9162593770155436,-1.4849242404917498,-0.43133513652379385,-43.36,-33.6,-9.759999999999998,21.45,2.99,18.46,3.92,3.31,0.6099999999999999,48.0,97.0,-49.0
Pt,Ti,1.78,100,8,2.2,1.54,0.6600000000000001,-5.42,-5.4,-0.019999999999999574,-0.0024999999999999467,0.0260162601626016,0.0205882352941176,0.005428024868484,1.77,1.76,0.010000000000000009,2.128,0.079,2.049,8.95883,6.82812,2.1307100000000005,-0.6775,-0.675,-1.9162593770155436,-1.9091883092036783,-0.007071067811865284,-43.36,-43.2,-0.1599999999999966,21.45,4.54,16.91,3.92,2.95,0.9699999999999998,48.0,100.0,-52.0
Pt,Co,1.61,100,8,2.2,1.88,0.3200000000000003,-5.42,-5.07,-0.34999999999999964,-0.043749999999999956,0.0260162601626016,0.0319819819819819,-0.0059657218193802965,1.77,1.52,0.25,2.128,0.66225646,1.46574354,8.95883,7.88101,1.0778200000000009,-0.6775,-0.63375,-1.9162593770155436,-1.792515690307898,-0.12374368670764557,-43.36,-40.56,-2.799999999999997,21.45,8.9,12.549999999999999,3.92,2.51,1.4100000000000001,48.0,55.0,-7.0
Pt,Y,-0.296,100,8,2.2,1.22,0.9800000000000002,-5.42,-4.21,-1.21,-0.15125,0.0260162601626016,0.0162576687116564,0.009758591450945202,1.77,2.12,-0.3500000000000001,2.128,0.307,1.8210000000000002,8.95883,6.21726,2.741570000000001,-0.6775,-0.52625,-1.9162593770155436,-1.4884597743976824,-0.4277996026178612,-43.36,-33.68,-9.68,21.45,4.47,16.98,3.92,3.65,0.27,48.0,162.0,-114.0
Pt,Zr,1.28,100,8,2.2,1.33,0.8700000000000001,-5.42,-6.27,0.8499999999999996,0.10624999999999996,0.0260162601626016,0.0181818181818181,0.0078344419807835,1.77,2.06,-0.29000000000000004,2.128,0.426,1.7020000000000002,8.95883,6.6339,2.324930000000001,-0.6775,-0.78375,-1.9162593770155436,-2.2167797590198264,0.30052038200428277,-43.36,-50.16,6.799999999999997,21.45,6.506,14.943999999999999,3.92,3.23,0.69,48.0,112.0,-64.0
Pt,Tc,1.8,100,8,2.2,2.1,0.10000000000000009,-5.42,-6.09,0.6699999999999999,0.08374999999999999,0.0260162601626016,0.025390625,0.0006256351626016017,1.77,1.83,-0.06000000000000005,2.128,0.55,1.578,8.95883,7.119381,1.839449000000001,-0.6775,-0.76125,-1.9162593770155436,-2.153140148713037,0.23688077169749344,-43.36,-48.72,5.359999999999999,21.45,11.5,9.95,3.92,2.74,1.1799999999999997,48.0,79.0,-31.0
Pt,Ru,1.3,100,8,2.2,2.2,0.0,-5.42,-6.88,1.46,0.1825,0.0260162601626016,0.0231999999999999,0.0028162601626017005,1.77,1.78,-0.010000000000000009,2.128,1.05,1.078,8.95883,7.3605,1.5983300000000007,-0.6775,-0.86,-1.9162593770155436,-2.4324473272817233,0.5161879502661797,-43.36,-55.04,11.68,21.45,12.41,9.04,3.92,2.7,1.2199999999999998,48.0,72.0,-24.0
Pt,Hf,1.57,100,8,2.2,1.3,0.9000000000000001,-5.42,-6.48,1.0600000000000005,0.13250000000000006,0.0260162601626016,0.0184210526315789,0.007595207531022701,1.77,2.08,-0.31000000000000005,2.128,0.0139999999999999,2.1140000000000003,8.95883,6.82507,2.1337600000000005,-0.6775,-0.81,-1.9162593770155436,-2.291025971044414,0.37476659402887047,-43.36,-51.84,8.480000000000004,21.45,13.31,8.139999999999999,3.92,3.2,0.7199999999999998,48.0,103.0,-55.0
Pt,Re,2.07,100,8,2.2,1.9,0.30000000000000027,-5.42,-7.79,2.37,0.29625,0.0260162601626016,0.0248091603053435,0.001207099857258101,1.77,1.88,-0.10999999999999988,2.128,0.15,1.9780000000000002,8.95883,7.83352,1.1253100000000007,-0.6775,-0.97375,-1.9162593770155436,-2.7541809127216026,0.837921535706059,-43.36,-62.32,18.96,21.45,21.02,0.4299999999999997,3.92,2.76,1.1600000000000001,48.0,62.0,-14.0
Pt,Os,1.67,100,8,2.2,2.2,0.0,-5.42,-8.3,2.880000000000001,0.3600000000000001,0.0260162601626016,0.0263565891472867,-0.0003403289846850982,1.77,1.85,-0.08000000000000007,2.128,1.1,1.028,8.95883,8.43823,0.5206,-0.6775,-1.0375,-1.9162593770155436,-2.934493141924172,1.0182337649086286,-43.36,-66.4,23.040000000000006,21.45,22.57,-1.120000000000001,3.92,2.74,1.1799999999999997,48.0,57.0,-9.0
Rh,Sc,0.547,100,8,2.28,1.36,0.9199999999999997,-5.7,-4.2,-1.5,-0.1875,0.0243999999999999,0.0179054054054054,0.0064945945945945015,1.73,1.84,-0.1100000000000001,1.137,0.188,0.9490000000000001,7.4589,6.56149,0.8974099999999998,-0.7125,-0.525,-2.0152543263816605,-1.4849242404917498,-0.5303300858899107,-45.6,-33.6,-12.0,12.41,2.99,9.42,3.8,3.31,0.48999999999999977,66.0,97.0,-31.0
Rh,Ti,1.41,100,8,2.28,1.54,0.7399999999999998,-5.7,-5.4,-0.2999999999999998,-0.03749999999999998,0.0243999999999999,0.0205882352941176,0.0038117647058822993,1.73,1.76,-0.030000000000000027,1.137,0.079,1.058,7.4589,6.82812,0.6307799999999997,-0.7125,-0.675,-2.0152543263816605,-1.9091883092036783,-0.10606601717798214,-45.6,-43.2,-2.3999999999999986,12.41,4.54,7.87,3.8,2.95,0.8499999999999996,66.0,100.0,-34.0
Rh,Co,0.383,100,8,2.28,1.88,0.3999999999999999,-5.7,-5.07,-0.6299999999999999,-0.07874999999999999,0.0243999999999999,0.0319819819819819,-0.007581981981981997,1.73,1.52,0.20999999999999996,1.137,0.66225646,0.47474353999999996,7.4589,7.88101,-0.42211,-0.7125,-0.63375,-2.0152543263816605,-1.792515690307898,-0.22273863607376243,-45.6,-40.56,-5.039999999999999,12.41,8.9,3.51,3.8,2.51,1.29,66.0,55.0,11.0
Rh,Y,-0.981,100,8,2.28,1.22,1.0599999999999998,-5.7,-4.21,-1.4900000000000002,-0.18625000000000003,0.0243999999999999,0.0162576687116564,0.008142331288343501,1.73,2.12,-0.3900000000000001,1.137,0.307,0.8300000000000001,7.4589,6.21726,1.2416400000000003,-0.7125,-0.52625,-2.0152543263816605,-1.4884597743976824,-0.5267945519839781,-45.6,-33.68,-11.920000000000002,12.41,4.47,7.94,3.8,3.65,0.1499999999999999,66.0,162.0,-96.0
Rh,Zr,0.739,100,8,2.28,1.33,0.9499999999999997,-5.7,-6.27,0.5699999999999994,0.07124999999999992,0.0243999999999999,0.0181818181818181,0.0062181818181818,1.73,2.06,-0.33000000000000007,1.137,0.426,0.7110000000000001,7.4589,6.6339,0.8250000000000002,-0.7125,-0.78375,-2.0152543263816605,-2.2167797590198264,0.2015254326381659,-45.6,-50.16,4.559999999999995,12.41,6.506,5.904,3.8,3.23,0.5699999999999998,66.0,112.0,-46.0
Rh,Tc,1.5,100,8,2.28,2.1,0.17999999999999972,-5.7,-6.09,0.3899999999999997,0.04874999999999996,0.0243999999999999,0.025390625,-0.000990625000000099,1.73,1.83,-0.10000000000000009,1.137,0.55,0.587,7.4589,7.119381,0.3395190000000001,-0.7125,-0.76125,-2.0152543263816605,-2.153140148713037,0.13788582233137658,-45.6,-48.72,3.1199999999999974,12.41,11.5,0.9100000000000001,3.8,2.74,1.0599999999999996,66.0,79.0,-13.0
Rh,Ru,1.14,100,8,2.28,2.2,0.07999999999999963,-5.7,-6.88,1.1799999999999997,0.14749999999999996,0.0243999999999999,0.0231999999999999,0.0011999999999999997,1.73,1.78,-0.050000000000000044,1.137,1.05,0.08699999999999997,7.4589,7.3605,0.09839999999999982,-0.7125,-0.86,-2.0152543263816605,-2.4324473272817233,0.41719300090006284,-45.6,-55.04,9.439999999999998,12.41,12.41,0.0,3.8,2.7,1.0999999999999996,66.0,72.0,-6.0
Rh,Hf,1.05,100,8,2.28,1.3,0.9799999999999998,-5.7,-6.48,0.7800000000000002,0.09750000000000003,0.0243999999999999,0.0184210526315789,0.005978947368421,1.73,2.08,-0.3500000000000001,1.137,0.0139999999999999,1.1230000000000002,7.4589,6.82507,0.6338299999999997,-0.7125,-0.81,-2.0152543263816605,-2.291025971044414,0.2757716446627536,-45.6,-51.84,6.240000000000002,12.41,13.31,-0.9000000000000004,3.8,3.2,0.5999999999999996,66.0,103.0,-37.0
Rh,Re,1.75,100,8,2.28,1.9,0.3799999999999999,-5.7,-7.79,2.09,0.26125,0.0243999999999999,0.0248091603053435,-0.0004091603053435998,1.73,1.88,-0.1499999999999999,1.137,0.15,0.987,7.4589,7.83352,-0.3746200000000002,-0.7125,-0.97375,-2.0152543263816605,-2.7541809127216026,0.7389265863399421,-45.6,-62.32,16.72,12.41,21.02,-8.61,3.8,2.76,1.04,66.0,62.0,4.0
Rh,Os,1.47,100,8,2.28,2.2,0.07999999999999963,-5.7,-8.3,2.6000000000000005,0.32500000000000007,0.0243999999999999,0.0263565891472867,-0.001956589147286799,1.73,1.85,-0.1200000000000001,1.137,1.1,0.03699999999999992,7.4589,8.43823,-0.9793300000000009,-0.7125,-1.0375,-2.0152543263816605,-2.934493141924172,0.9192388155425117,-45.6,-66.4,20.800000000000004,12.41,22.57,-10.16,3.8,2.74,1.0599999999999996,66.0,57.0,9.0
Ir,Sc,-0.00534,100,8,2.2,1.36,0.8400000000000001,-7.19,-4.2,-2.99,-0.37375,0.0290983606557376,0.0179054054054054,0.0111929552503322,1.8,1.84,-0.040000000000000036,1.5638,0.188,1.3758000000000001,8.96702,6.56149,2.4055299999999997,-0.89875,-0.525,-2.5420488783656383,-1.4849242404917498,-1.0571246378738886,-57.52,-33.6,-23.92,22.42,2.99,19.43,3.84,3.31,0.5299999999999998,54.0,97.0,-43.0
Ir,Ti,1.02,100,8,2.2,1.54,0.6600000000000001,-7.19,-5.4,-1.79,-0.22375,0.0290983606557376,0.0205882352941176,0.008510125361619998,1.8,1.76,0.040000000000000036,1.5638,0.079,1.4848000000000001,8.96702,6.82812,2.1388999999999996,-0.89875,-0.675,-2.5420488783656383,-1.9091883092036783,-0.63286056916196,-57.52,-43.2,-14.32,22.42,4.54,17.880000000000003,3.84,2.95,0.8899999999999997,54.0,100.0,-46.0
Ir,Co,0.193,100,8,2.2,1.88,0.3200000000000003,-7.19,-5.07,-2.12,-0.265,0.0290983606557376,0.0319819819819819,-0.0028836213262442983,1.8,1.52,0.28,1.5638,0.66225646,0.90154354,8.96702,7.88101,1.08601,-0.89875,-0.63375,-2.5420488783656383,-1.792515690307898,-0.7495331880577403,-57.52,-40.56,-16.96,22.42,8.9,13.520000000000001,3.84,2.51,1.33,54.0,55.0,-1.0
Ir,Y,-2.12,100,8,2.2,1.22,0.9800000000000002,-7.19,-4.21,-2.9800000000000004,-0.37250000000000005,0.0290983606557376,0.0162576687116564,0.0128406919440812,1.8,2.12,-0.32000000000000006,1.5638,0.307,1.2568000000000001,8.96702,6.21726,2.74976,-0.89875,-0.52625,-2.5420488783656383,-1.4884597743976824,-1.053589103967956,-57.52,-33.68,-23.840000000000003,22.42,4.47,17.950000000000003,3.84,3.65,0.18999999999999995,54.0,162.0,-108.0
Ir,Zr,-0.0141,100,8,2.2,1.33,0.8700000000000001,-7.19,-6.27,-0.9200000000000008,-0.1150000000000001,0.0290983606557376,0.0181818181818181,0.010916542473919499,1.8,2.06,-0.26,1.5638,0.426,1.1378000000000001,8.96702,6.6339,2.33312,-0.89875,-0.78375,-2.5420488783656383,-2.2167797590198264,-0.32526911934581193,-57.52,-50.16,-7.3600000000000065,22.42,6.506,15.914000000000001,3.84,3.23,0.6099999999999999,54.0,112.0,-58.0
Ir,Tc,0.798,100,8,2.2,2.1,0.10000000000000009,-7.19,-6.09,-1.1000000000000005,-0.13750000000000007,0.0290983606557376,0.025390625,0.0037077356557376,1.8,1.83,-0.030000000000000027,1.5638,0.55,1.0138,8.96702,7.119381,1.847639,-0.89875,-0.76125,-2.5420488783656383,-2.153140148713037,-0.38890872965260126,-57.52,-48.72,-8.800000000000004,22.42,11.5,10.920000000000002,3.84,2.74,1.0999999999999996,54.0,79.0,-25.0
Ir,Ru,0.361,100,8,2.2,2.2,0.0,-7.19,-6.88,-0.3100000000000005,-0.03875000000000006,0.0290983606557376,0.0231999999999999,0.005898360655737699,1.8,1.78,0.020000000000000018,1.5638,1.05,0.5138,8.96702,7.3605,1.6065199999999997,-0.89875,-0.86,-2.5420488783656383,-2.4324473272817233,-0.109601551083915,-57.52,-55.04,-2.480000000000004,22.42,12.41,10.010000000000002,3.84,2.7,1.1399999999999997,54.0,72.0,-18.0
Ir,Hf,0.38,100,8,2.2,1.3,0.9000000000000001,-7.19,-6.48,-0.71,-0.08875,0.0290983606557376,0.0184210526315789,0.0106773080241587,1.8,2.08,-0.28,1.5638,0.0139999999999999,1.5498000000000003,8.96702,6.82507,2.1419499999999996,-0.89875,-0.81,-2.5420488783656383,-2.291025971044414,-0.25102290732122423,-57.52,-51.84,-5.68,22.42,13.31,9.110000000000001,3.84,3.2,0.6399999999999997,54.0,103.0,-49.0
Ir,Re,1.13,100,8,2.2,1.9,0.30000000000000027,-7.19,-7.79,0.5999999999999996,0.07499999999999996,0.0290983606557376,0.0248091603053435,0.004289200350394099,1.8,1.88,-0.07999999999999985,1.5638,0.15,1.4138000000000002,8.96702,7.83352,1.1334999999999997,-0.89875,-0.97375,-2.5420488783656383,-2.7541809127216026,0.21213203435596428,-57.52,-62.32,4.799999999999997,22.42,21.02,1.4000000000000021,3.84,2.76,1.08,54.0,62.0,-8.0
Ir,Os,0.659,100,8,2.2,2.2,0.0,-7.19,-8.3,1.1100000000000003,0.13875000000000004,0.0290983606557376,0.0263565891472867,0.0027417715084509,1.8,1.85,-0.050000000000000044,1.5638,1.1,0.4638,8.96702,8.43823,0.528789999999999,-0.89875,-1.0375,-2.5420488783656383,-2.934493141924172,0.3924442635585339,-57.52,-66.4,8.880000000000003,22.42,22.57,-0.14999999999999858,3.84,2.74,1.0999999999999996,54.0,57.0,-3.0
Pd,Sc,0.328,110,7,2.2,1.36,0.8400000000000001,-3.74,-4.2,0.45999999999999996,0.06571428571428571,0.054166667,0.0179054054054054,0.0362612615945946,1.69,1.84,-0.15000000000000013,0.562,0.188,0.37400000000000005,8.33686,6.56149,1.7753699999999997,-0.5342857142857144,-0.6,-1.41358712905451,-1.5874507866387544,0.1738636575842445,-26.18,-29.400000000000002,3.2200000000000024,12.02,2.99,9.03,3.89,3.31,0.5800000000000001,26.14,97.0,-70.86
Pd,Ti,0.749,110,7,2.2,1.54,0.6600000000000001,-3.74,-5.4,1.6600000000000001,0.23714285714285716,0.054166667,0.0205882352941176,0.0335784317058824,1.69,1.76,-0.07000000000000006,0.562,0.079,0.48300000000000004,8.33686,6.82812,1.5087399999999995,-0.5342857142857144,-0.7714285714285715,-1.41358712905451,-2.041008154249827,0.627421025195317,-26.18,-37.800000000000004,11.620000000000005,12.02,4.54,7.4799999999999995,3.89,2.95,0.94,26.14,100.0,-73.86
Pd,Co,0.468,110,7,2.2,1.88,0.3200000000000003,-3.74,-5.07,1.33,0.19,0.054166667,0.0319819819819819,0.022184685018018103,1.69,1.52,0.16999999999999993,0.562,0.66225646,-0.10025645999999999,8.33686,7.88101,0.45584999999999987,-0.5342857142857144,-0.7242857142857143,-1.41358712905451,-1.916279878156782,0.5026927491022721,-26.18,-35.49,9.310000000000002,12.02,8.9,3.119999999999999,3.89,2.51,1.3800000000000003,26.14,55.0,-28.86
Pd,Y,-0.336,110,7,2.2,1.22,0.9800000000000002,-3.74,-4.21,0.46999999999999975,0.0671428571428571,0.054166667,0.0162576687116564,0.0379089982883436,1.69,2.12,-0.43000000000000016,0.562,0.307,0.25500000000000006,8.33686,6.21726,2.1196,-0.5342857142857144,-0.6014285714285714,-1.41358712905451,-1.5912304313688466,0.17764330231433667,-26.18,-29.47,3.289999999999999,12.02,4.47,7.55,3.89,3.65,0.2400000000000002,26.14,162.0,-135.86
Pd,Zr,0.8,110,7,2.2,1.33,0.8700000000000001,-3.74,-6.27,2.5299999999999994,0.3614285714285713,0.054166667,0.0181818181818181,0.0359848488181819,1.69,2.06,-0.3700000000000001,0.562,0.426,0.13600000000000007,8.33686,6.6339,1.70296,-0.5342857142857144,-0.8957142857142857,-1.41358712905451,-2.3698372457678545,0.9562501167133446,-26.18,-43.89,17.71,12.02,6.506,5.513999999999999,3.89,3.23,0.6600000000000001,26.14,112.0,-85.86
Pd,Tc,1.06,110,7,2.2,2.1,0.10000000000000009,-3.74,-6.09,2.3499999999999996,0.3357142857142857,0.054166667,0.025390625,0.028776042,1.69,1.83,-0.14000000000000012,0.562,0.55,0.01200000000000001,8.33686,7.119381,1.217479,-0.5342857142857144,-0.87,-1.41358712905451,-2.3018036406261935,0.8882165115716836,-26.18,-42.629999999999995,16.449999999999996,12.02,11.5,0.5199999999999996,3.89,2.74,1.15,26.14,79.0,-52.86
Pd,Ru,0.634,110,7,2.2,2.2,0.0,-3.74,-6.88,3.1399999999999997,0.4485714285714285,0.054166667,0.0231999999999999,0.0309666670000001,1.69,1.78,-0.09000000000000008,0.562,1.05,-0.488,8.33686,7.3605,0.9763599999999997,-0.5342857142857144,-0.9828571428571429,-1.41358712905451,-2.6003955743034832,1.1868084452489733,-26.18,-48.16,21.979999999999997,12.02,12.41,-0.39000000000000057,3.89,2.7,1.19,26.14,72.0,-45.86
Pd,Hf,0.979,110,7,2.2,1.3,0.9000000000000001,-3.74,-6.48,2.74,0.39142857142857146,0.054166667,0.0184210526315789,0.0357456143684211,1.69,2.08,-0.3900000000000001,0.562,0.0139999999999999,0.5480000000000002,8.33686,6.82507,1.5117899999999995,-0.5342857142857144,-0.9257142857142858,-1.41358712905451,-2.4492097850997925,1.0356226560452826,-26.18,-45.36,19.18,12.02,13.31,-1.290000000000001,3.89,3.2,0.69,26.14,103.0,-76.86
Pd,Re,1.36,110,7,2.2,1.9,0.30000000000000027,-3.74,-7.79,4.05,0.5785714285714285,0.054166667,0.0248091603053435,0.0293575066946565,1.69,1.88,-0.18999999999999995,0.562,0.15,0.41200000000000003,8.33686,7.83352,0.5033399999999997,-0.5342857142857144,-1.1128571428571428,-1.41358712905451,-2.94434324474188,1.5307561156873701,-26.18,-54.53,28.35,12.02,21.02,-9.0,3.89,2.76,1.1300000000000003,26.14,62.0,-35.86
Pd,Os,1.11,110,7,2.2,2.2,0.0,-3.74,-8.3,4.5600000000000005,0.6514285714285715,0.054166667,0.0263565891472867,0.027810077852713302,1.69,1.85,-0.16000000000000014,0.562,1.1,-0.538,8.33686,8.43823,-0.10137000000000107,-0.5342857142857144,-1.1857142857142857,-1.41358712905451,-3.137105125976586,1.7235179969220762,-26.18,-58.10000000000001,31.92000000000001,12.02,22.57,-10.55,3.89,2.74,1.15,26.14,57.0,-30.86
Pt,Sc,0.402,110,7,2.2,1.36,0.8400000000000001,-5.42,-4.2,-1.2199999999999998,-0.17428571428571424,0.0260162601626016,0.0179054054054054,0.008110854757196202,1.77,1.84,-0.07000000000000006,2.128,0.188,1.9400000000000002,8.95883,6.56149,2.3973400000000007,-0.7742857142857142,-0.6,-2.0485674437100116,-1.5874507866387544,-0.46111665707125726,-37.94,-29.400000000000002,-8.539999999999996,21.45,2.99,18.46,3.92,3.31,0.6099999999999999,48.0,97.0,-49.0
Pt,Ti,1.11,110,7,2.2,1.54,0.6600000000000001,-5.42,-5.4,-0.019999999999999574,-0.0028571428571427964,0.0260162601626016,0.0205882352941176,0.005428024868484,1.77,1.76,0.010000000000000009,2.128,0.079,2.049,8.95883,6.82812,2.1307100000000005,-0.7742857142857142,-0.7714285714285715,-2.0485674437100116,-2.041008154249827,-0.007559289460184804,-37.94,-37.800000000000004,-0.13999999999999346,21.45,4.54,16.91,3.92,2.95,0.9699999999999998,48.0,100.0,-52.0
Pt,Co,0.696,110,7,2.2,1.88,0.3200000000000003,-5.42,-5.07,-0.34999999999999964,-0.04999999999999995,0.0260162601626016,0.0319819819819819,-0.0059657218193802965,1.77,1.52,0.25,2.128,0.66225646,1.46574354,8.95883,7.88101,1.0778200000000009,-0.7742857142857142,-0.7242857142857143,-2.0485674437100116,-1.916279878156782,-0.13228756555322962,-37.94,-35.49,-2.4499999999999957,21.45,8.9,12.549999999999999,3.92,2.51,1.4100000000000001,48.0,55.0,-7.0
Pt,Y,-0.696,110,7,2.2,1.22,0.9800000000000002,-5.42,-4.21,-1.21,-0.17285714285714285,0.0260162601626016,0.0162576687116564,0.009758591450945202,1.77,2.12,-0.3500000000000001,2.128,0.307,1.8210000000000002,8.95883,6.21726,2.741570000000001,-0.7742857142857142,-0.6014285714285714,-2.0485674437100116,-1.5912304313688466,-0.4573370123411651,-37.94,-29.47,-8.469999999999999,21.45,4.47,16.98,3.92,3.65,0.27,48.0,162.0,-114.0
Pt,Zr,0.833,110,7,2.2,1.33,0.8700000000000001,-5.42,-6.27,0.8499999999999996,0.12142857142857137,0.0260162601626016,0.0181818181818181,0.0078344419807835,1.77,2.06,-0.29000000000000004,2.128,0.426,1.7020000000000002,8.95883,6.6339,2.324930000000001,-0.7742857142857142,-0.8957142857142857,-2.0485674437100116,-2.3698372457678545,0.32126980205784283,-37.94,-43.89,5.950000000000003,21.45,6.506,14.943999999999999,3.92,3.23,0.69,48.0,112.0,-64.0
